title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Region,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Expression UKESM2,Model units
Variable atmos.tas.tpt-h2m-hxy-u.3hr.glb (3hr.tas),108,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/108,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,tas_tpt-h2m-hxy-u,air_temperature,"""frequency"" was ""3hrPt""; ; ""comment"" was ""near-surface (usually, 2 meter) air temperature"";",area: areacella,area: mean time: point,This is sampled synoptically.,longitude latitude time1 height2m,3hr,Near-Surface Air Temperature,atmos,,normally report this at 2 meters above the surface,glb,K,CMIP6 CMOR variable,m01s03i236[lbproc=0],m01s03i236[lbproc=0],m01s03i236[lbproc=0],m01s03i236[lbproc=0],,K
Variable ocean.swh.tpt-u-hxy-sea.3hr.glb (3hrPt.swh),107,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/107,3hr ocean do-not-produce,swh_tpt-u-hxy-sea,sea_surface_wave_significant_height,Not present,area: areacello,area: mean where sea time: point,"Average height of the highest one-third of waves present in the sea state, incorporating both wind-sea and swell waves. This is a key parameter for describing wave energy and is derived from the wave spectrum using spectral moments. Specifically, this parameter is four times the square root of the integral over all directions and all frequencies of the two-dimensional wave spectrum.",longitude latitude time1,3hr,Total Significant Wave Height,ocean atmos,,,glb,m,New,,,,,,
Variable land.srfrad.tavg-u-hxy-u.3hr.glb (3hr.srfrad),106,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/106,3hr land,srfrad_tavg-u-hxy-u,surface_net_downward_radiative_flux,Not present,area: areacella,area: time: mean,Net radiative flux at surface,longitude latitude time,3hr,Net radiative flux at surface,land,down,,glb,W m-2,New,m01s02i201[lbproc=128] - m01s01i201[lbproc=128],m01s02i201[lbproc=128] - m01s01i201[lbproc=128],m01s02i201[lbproc=128] - m01s01i201[lbproc=128],m01s02i201[lbproc=128] - m01s01i201[lbproc=128],,W m-2
Variable ocean.sfdsi.tavg-u-hxy-sea.3hr.glb (3hr.sfdsi),105,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/105,3hr ocean do-not-produce,sfdsi_tavg-u-hxy-sea,downward_sea_ice_basal_salt_flux,Not present,area: areacello,area: mean where sea time: mean,"Basal salt flux into ocean from sea ice. This field is physical, and it arises since sea ice has a nonzero salt content, so it exchanges salt with the liquid ocean upon melting and freezing.",longitude latitude time,3hr,Downward Sea Ice Basal Salt Flux,ocean seaIce,down,Report on native horizontal grid as well as mapped onto sphere.,glb,kg m-2 s-1,New,,sfxice,,((meltt + meltb + meltl - congel - frazil) * ICE_DENSITY + melts * SNOW_DENSITY) / (100. * SECONDS_IN_DAY * aice) * REF_SALINITY / 1000.,,
Variable atmos.rsus.tavg-u-hxy-u.3hr.glb (3hr.rsus),104,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/104,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 approved,rsus_tavg-u-hxy-u,surface_upwelling_shortwave_flux_in_air,"""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. 'shortwave' means shortwave radiation. Upwelling radiation is radiation from below. It does not mean 'net upward'. When thought of as being incident on a surface, a radiative flux is sometimes called 'irradiance'. In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called 'vector irradiance'. In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics."";",area: areacella,area: time: mean,This is the 3-hour mean flux.,longitude latitude time,3hr,Surface Upwelling Shortwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s01i235[lbproc=128] - m01s01i201[lbproc=128],m01s01i235[lbproc=128] - m01s01i201[lbproc=128],m01s01i235[lbproc=128] - m01s01i201[lbproc=128],m01s01i235[lbproc=128] - m01s01i201[lbproc=128],,W m-2
Variable ocean.rsntds.tavg-u-hxy-sea.3hr.glb (3hr.rsntds),103,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/103,3hr ocean do-not-produce,rsntds_tavg-u-hxy-sea,net_downward_shortwave_flux_at_sea_water_surface,Not present,area: areacello,area: mean where sea time: mean,"The radiative flux into the surface of liquid sea water only. This excludes shortwave flux absorbed by sea ice, but includes any light that passes through the ice and is absorbed by the ocean.",longitude latitude time,3hr,Net Downward Shortwave Radiation at Sea Water Surface,ocean,down,Report on native horizontal grid.,glb,W m-2,New,rsntds,rsntds,rsntds,rsntds,,W m-2
Variable atmos.rsds.tavg-u-hxy-u.3hr.glb (3hr.rsds),102,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/102,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 approved,rsds_tavg-u-hxy-u,surface_downwelling_shortwave_flux_in_air,"""comment"" was ""Surface solar irradiance for UV calculations."";",area: areacella,area: time: mean,This is the 3-hour mean flux.,longitude latitude time,3hr,Surface Downwelling Shortwave Radiation,atmos,down,,glb,W m-2,CMIP6 CMOR variable,m01s01i235[lbproc=128],m01s01i235[lbproc=128],m01s01i235[lbproc=128],m01s01i235[lbproc=128],,W m-2
Variable atmos.rlus.tavg-u-hxy-u.3hr.glb (3hr.rlus),101,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/101,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 approved,rlus_tavg-u-hxy-u,surface_upwelling_longwave_flux_in_air,"""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. 'longwave' means longwave radiation. Upwelling radiation is radiation from below. It does not mean 'net upward'. When thought of as being incident on a surface, a radiative flux is sometimes called 'irradiance'. In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called 'vector irradiance'. In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics."";",area: areacella,area: time: mean,This is the 3-hour mean flux.,longitude latitude time,3hr,Surface Upwelling Longwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s02i207[lbproc=128] - m01s02i201[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i207[lbproc=128] - m01s02i201[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i207[lbproc=128] - m01s02i201[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i207[lbproc=128] - m01s02i201[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],,W m-2
Variable atmos.rlds.tavg-u-hxy-u.3hr.glb (3hr.rlds),100,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/100,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 approved,rlds_tavg-u-hxy-u,surface_downwelling_longwave_flux_in_air,"""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. 'longwave' means longwave radiation. Downwelling radiation is radiation from above. It does not mean 'net downward'. When thought of as being incident on a surface, a radiative flux is sometimes called 'irradiance'. In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called 'vector irradiance'. In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics."";",area: areacella,area: time: mean,This is the 3-hour mean flux.,longitude latitude time,3hr,Surface Downwelling Longwave Radiation,atmos,down,,glb,W m-2,CMIP6 CMOR variable,m01s02i207[lbproc=128],m01s02i207[lbproc=128],m01s02i207[lbproc=128],m01s02i207[lbproc=128],,W m-2
Variable atmos.ps.tpt-u-hxy-u.3hr.glb (3hr.ps),99,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/99,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 approved,ps_tpt-u-hxy-u,surface_air_pressure,"""frequency"" was ""3hrPt""; ; ""comment"" was ""surface pressure (not mean sea-level pressure), 2-D field to calculate the 3-D pressure field from hybrid coordinates"";",area: areacella,area: mean time: point,"sampled synoptically to diagnose atmospheric tides, this is better than mean sea level pressure.",longitude latitude time1,3hr,Surface Air Pressure,atmos,,,glb,Pa,CMIP6 CMOR variable,m01s00i409[lbproc=0],m01s00i409[lbproc=0],m01s00i409[lbproc=0],m01s00i409[lbproc=0],,Pa
Variable atmos.prsn.tavg-u-hxy-u.3hr.glb (3hr.prsn),98,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/98,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 approved,prsn_tavg-u-hxy-u,snowfall_flux,"""comment"" was ""At surface; includes precipitation of all forms of water in the solid phase"";",area: areacella,area: time: mean,at surface. Includes precipitation of all forms water in the solid phase. This is the 3-hour mean snowfall flux.,longitude latitude time,3hr,Snowfall Flux,atmos,,,glb,kg m-2 s-1,CMIP6 CMOR variable,m01s05i215[lbproc=128],m01s05i215[lbproc=128],m01s05i215[lbproc=128],m01s05i215[lbproc=128],,kg m-2 s-1
Variable atmos.pr.tavg-u-hxy-u.3hr.glb (3hr.pr),97,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/97,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,pr_tavg-u-hxy-u,precipitation_flux,"""comment"" was ""includes both liquid and solid phases"";",area: areacella,area: time: mean,at surface; includes both liquid and solid phases. This is the 3-hour mean precipitation flux.,longitude latitude time,3hr,Precipitation,atmos,,,glb,kg m-2 s-1,CMIP6 CMOR variable,m01s05i216[lbproc=128],m01s05i216[lbproc=128],m01s05i216[lbproc=128],m01s05i216[lbproc=128],,kg m-2 s-1
Variable land.mrsol.tpt-d10cm-hxy-lnd.3hr.glb (3hr.mrsos),96,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/96,3hr land CMIP6 UKESM1 HadGEM3-GC31 approved,mrsol_tpt-d10cm-hxy-lnd,mass_content_of_water_in_soil_layer,"""comment"" was ""The mass of water in all phases in the upper 10cm of the soil layer.""; ; ""frequency"" was ""3hrPt"";",area: areacella,area: mean where land time: point,the mass of water in all phases in a thin surface soil layer.,longitude latitude time1 sdepth10cm,3hr,Moisture in Upper Portion of Soil Column,land,,"integrate over uppermost 10 cm. CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time sdepth1 CMIP7:longitude latitude time sdepth10cm,",glb,kg m-2,CMIP6 CMOR variable,"m01s08i223[blev=0.05, lbproc=0]","m01s08i223[blev=0.05, lbproc=0]","m01s08i223[blev=0.05, lbproc=0]","m01s08i223[blev=0.05, lbproc=0]",,kg m-2
Variable land.mrsol.tavg-d100cm-hxy-lnd.3hr.glb (3hr.mrso100),95,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/95,3hr land,mrsol_tavg-d100cm-hxy-lnd,mass_content_of_water_in_soil_layer,Not present,area: areacella,area: mean where land time: mean,Soil moisture at 3hr but for 0-1m,longitude latitude time sdepth100cm,3hr,Soil moisture in the top 1 m of the soil column,land,,,glb,kg m-2,New,"m01s08i223[blev=0.05, lbproc=128] + m01s08i223[blev=0.225, lbproc=128] + m01s08i223[blev=0.675, lbproc=128]","m01s08i223[blev=0.05, lbproc=128] + m01s08i223[blev=0.225, lbproc=128] + m01s08i223[blev=0.675, lbproc=128]","m01s08i223[blev=0.05, lbproc=128] + m01s08i223[blev=0.225, lbproc=128] + m01s08i223[blev=0.675, lbproc=128]","m01s08i223[blev=0.05, lbproc=128] + m01s08i223[blev=0.225, lbproc=128] + m01s08i223[blev=0.675, lbproc=128]",,kg m-2
Variable land.mrros.tavg-u-hxy-lnd.3hr.glb (3hr.mrros),94,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/94,3hr land,mrros_tavg-u-hxy-lnd,surface_runoff_flux,Not present,area: areacella,area: mean where land time: mean,surface_runoff_flux,longitude latitude time,3hr,Surface Runoff,land,,,glb,kg m-2 s-1,New,m01s08i234[lbproc=128],m01s08i234[lbproc=128],m01s08i234[lbproc=128],m01s08i234[lbproc=128],,kg m-2 s-1
Variable land.mrro.tavg-u-hxy-lnd.3hr.glb (3hr.mrro),93,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/93,3hr land CMIP6 UKESM1 HadGEM3-GC31 approved,mrro_tavg-u-hxy-lnd,runoff_flux,"""comment"" was ""The total run-off (including drainage through the base of the soil model) per unit area leaving the land portion of the grid cell."";",area: areacella,area: mean where land time: mean,"the total runoff (including ""drainage"" through the base of the soil model) leaving the land portion of the grid cell divided by the land area in the grid cell, averaged over the 3-hour interval.",longitude latitude time,3hr,Total Runoff,land,,,glb,kg m-2 s-1,CMIP6 CMOR variable,m01s08i234[lbproc=128] + m01s08i235[lbproc=128],m01s08i234[lbproc=128] + m01s08i235[lbproc=128],m01s08i234[lbproc=128] + m01s08i235[lbproc=128],m01s08i234[lbproc=128] + m01s08i235[lbproc=128],,kg m-2 s-1
Variable ocean.mpw.tpt-u-hxy-sea.3hr.glb (3hrPt.mpw),92,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/92,3hr ocean do-not-produce,mpw_tpt-u-hxy-sea,sea_surface_wave_mean_period,Not present,area: areacello,area: mean where sea time: point,"Average wave period (i.e., time in-between two wave crests) across the entire two-dimensional wave spectrum, incorporating both wind-sea and swell waves. In spectral wind wave models, it is calculated using spectral moments, mathematical measures that describe the shape and characteristics of the wave spectrum.",longitude latitude time1,3hr,Total Wave Mean Period,ocean atmos,,,glb,s,New,,,,,,
Variable atmos.huss.tpt-h2m-hxy-u.3hr.glb (3hr.huss),91,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/91,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,huss_tpt-h2m-hxy-u,specific_humidity,"""comment"" was ""Near-surface (usually, 2 meter) specific humidity.""; ; ""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,This is sampled synoptically.,longitude latitude time1 height2m,3hr,Near-Surface Specific Humidity,atmos,,normally report this at 2 meters above the surface,glb,1,CMIP6 CMOR variable,m01s03i237[lbproc=0],m01s03i237[lbproc=0],m01s03i237[lbproc=0],m01s03i237[lbproc=0],,1
Variable atmos.hfss.tavg-u-hxy-u.3hr.glb (3hr.hfss),90,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/90,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 approved,hfss_tavg-u-hxy-u,surface_upward_sensible_heat_flux,"""comment"" was ""The surface sensible heat flux, also called turbulent heat flux, is the exchange of heat between the surface and the air by motion of air."";",area: areacella,area: time: mean,This is the 3-hour mean flux.,longitude latitude time,3hr,Surface Upward Sensible Heat Flux,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s03i217[lbproc=128],m01s03i217[lbproc=128],m01s03i217[lbproc=128],m01s03i217[lbproc=128],,W m-2
Variable ocean.hfrunoffds.tavg-ol-hxy-sea.3hr.glb (3hr.hfrunoffds),89,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/89,3hr ocean do-not-produce,hfrunoffds_tavg-ol-hxy-sea,temperature_flux_due_to_runoff_expressed_as_heat_flux_into_sea_water,Not present,area: areacello volume: volcello,area: mean where sea time: mean,Heat flux associated with liquid water which drains from land. It is calculated relative to the heat that would be transported by runoff water entering the sea at zero degrees Celsius.,longitude latitude olevel time,3hr,Temperature Flux Due to Runoff Expressed as Heat Flux into Sea Water,ocean,,"In general this should be reported as a function of depth, (i.e., it will be a function of the generic ""XYZ"" dimensions). Include enough depth levels to represent the non-zero values of this field everywhere on the globe. Report on native horizontal grid. If a function of depth, perform online remapping to depth or pressure, if not native vertical grid.",glb,W m-2,New,"sum_2d_and_3d(hflx_rnf_cea, -1*qhcisf3d)","sum_2d_and_3d(hflx_rnf_cea, -1*qhcisf3d)","sum_2d_and_3d(hflx_rnf_cea, -1*qhcisf3d)","sum_2d_and_3d(hflx_rnf_cea, -1*qhcisf3d)",,W m-2
Variable atmos.hfls.tavg-u-hxy-u.3hr.glb (3hr.hfls),88,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/88,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 approved,hfls_tavg-u-hxy-u,surface_upward_latent_heat_flux,"""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. 'Upward' indicates a vector component which is positive when directed upward (negative downward). The surface latent heat flux is the exchange of heat between the surface and the air on account of evaporation (including sublimation). In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics."";",area: areacella,area: time: mean,This is the 3-hour mean flux.,longitude latitude time,3hr,Surface Upward Latent Heat Flux,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s03i234[lbproc=128],m01s03i234[lbproc=128],m01s03i234[lbproc=128],m01s03i234[lbproc=128],,W m-2
Variable land.hfdsl.tavg-u-hxy-lnd.3hr.glb (3hr.hfdsl),87,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/87,3hr land,hfdsl_tavg-u-hxy-lnd,surface_downward_heat_flux_in_air,Not present,area: areacella,area: mean where land time: mean,Ground heat flux at 3hr,longitude latitude time,3hr,Ground heat flux at 3hr,land,up,,glb,W m-2,New,-1.0 * m01s03i202[lbproc=128],-1.0 * m01s03i202[lbproc=128],-1.0 * m01s03i202[lbproc=128],-1.0 * m01s03i202[lbproc=128],,W m-2
Variable ocean.hfds.tavg-u-hxy-sea.3hr.glb (3hr.hfds),86,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/86,3hr ocean do-not-produce,hfds_tavg-u-hxy-sea,surface_downward_heat_flux_in_sea_water,Not present,area: areacello,area: mean where sea time: mean,Net flux of heat entering the liquid water column through its upper surface (excluding any 'flux adjustment').,longitude latitude time,3hr,Downward Heat Flux at Sea Water Surface,ocean,down,,glb,W m-2,New,hfds,hfds,hfds,hfds,,W m-2
Variable ocean.friver.tavg-u-hxy-sea.3hr.glb (3hr.friver),85,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/85,3hr ocean do-not-produce,friver_tavg-u-hxy-sea,water_flux_into_sea_water_from_rivers,Not present,area: areacello,area: mean where sea time: mean,Computed as the river flux of water into the ocean divided by the area of the ocean portion of the grid cell.,longitude latitude time,3hr,Water Flux into Sea Water from Rivers,ocean,,Report on native horizontal grid.,glb,kg m-2 s-1,New,friver,friver,friver,friver,,kg m-2 s-1
Variable ocean.flandice.tavg-u-hxy-sea.3hr.glb (3hr.flandice),84,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/84,3hr ocean do-not-produce,flandice_tavg-u-hxy-sea,water_flux_into_sea_water_from_land_ice,Not present,area: areacello,area: mean where sea time: mean,Computed as the water flux into the ocean due to land ice (runoff water from surface and base of land ice or melt from base of ice shelf or vertical ice front) into the ocean divided by the area ocean portion of the grid cell.,longitude latitude time,3hr,Water Flux into Sea Water from Land Ice,ocean,,,glb,kg m-2 s-1,New,flandice,flandice,flandice,flandice,,kg m-2 s-1
Variable ocean.ficeberg.tavg-ol-hxy-sea.3hr.glb (3hr.ficeberg),83,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/83,3hr ocean do-not-produce,ficeberg_tavg-ol-hxy-sea,water_flux_into_sea_water_from_icebergs,Not present,area: areacello volume: volcello,area: mean where sea time: mean,Computed as the iceberg melt water flux into the ocean divided by the area of the ocean portion of the grid cell.,longitude latitude olevel time,3hr,Water Flux into Sea Water from Icebergs,ocean,,Report on native horizontal grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native.,glb,kg m-2 s-1,New,"sum_2d_and_3d(berg_total_melt, -1*fwfisf3d)",-1*fwfisf3d,"sum_2d_and_3d(berg_total_melt, -1*fwfisf3d)","sum_2d_and_3d(berg_total_melt, -1*fwfisf3d)",,kg m-2 s-1
Variable land.evspsblveg.tavg-u-hxy-u.3hr.glb (3hr.evspsblveg),82,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/82,3hr land,evspsblveg_tavg-u-hxy-u,water_evaporation_flux_from_canopy,Not present,area: areacella,area: time: mean,Evaporation from canopy,longitude latitude time,3hr,Water evaporation from canopy,land,up,,glb,kg m-2 s-1,New,m01s03i297[lbproc=128] * m01s00i505,m01s03i297[lbproc=128] * m01s00i505,m01s03i297[lbproc=128] * m01s00i505,m01s03i297[lbproc=128] * m01s00i505,,kg m-2 s-1
Variable land.evspsblsoi.tavg-u-hxy-u.3hr.glb (3hr.evspsblsoi),81,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/81,3hr land,evspsblsoi_tavg-u-hxy-u,water_evaporation_flux_from_soil,Not present,area: areacella,area: time: mean,Water evaporation from soil,longitude latitude time,3hr,Water Evaporation from Soil,land,up,,glb,kg m-2 s-1,New,(m01s03i296[lbproc=128] + m01s03i298[lbproc=128] - m01s03i539[lbproc=128]) * m01s00i505,(m01s03i296[lbproc=128] + m01s03i298[lbproc=128] - m01s03i539[lbproc=128]) * m01s00i505,(m01s03i296[lbproc=128] + m01s03i298[lbproc=128] - m01s03i539[lbproc=128]) * m01s00i505,(m01s03i296[lbproc=128] + m01s03i298[lbproc=128] - m01s03i539[lbproc=128]) * m01s00i505,,kg m-2 s-1
Variable atmos.clt.tavg-u-hxy-u.3hr.glb (3hr.clt),80,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/80,3hr atmos CMIP6 UKESM1 HadGEM3-GC31 approved,clt_tavg-u-hxy-u,cloud_area_fraction,"""comment"" was ""Total cloud area fraction (reported as a percentage) for the whole atmospheric column, as seen from the surface or the top of the atmosphere. Includes both large-scale and convective cloud."";",area: areacella,area: time: mean,"for the whole atmospheric column, as seen from the surface or the top of the atmosphere. Include both large-scale and convective cloud. This is a 3-hour mean.",longitude latitude time,3hr,Total Cloud Cover Percentage,atmos,,,glb,%,CMIP6 CMOR variable,m01s02i204[lbproc=128],m01s02i204[lbproc=128],m01s02i204[lbproc=128],m01s02i204[lbproc=128],,1
Variable atmos.zg.tavg-p19-hxy-air.mon.glb (Amon.zg),78,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/78,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,zg_tavg-p19-hxy-air,geopotential_height,,area: areacella,area: time: mean where air,"Geopotential is the sum of the specific gravitational potential energy relative to the geoid and the specific centripetal potential energy. Geopotential height is the geopotential divided by the standard acceleration due to gravity. It is numerically similar to the altitude (or geometric height) and not to the quantity with standard name height, which is relative to the surface.",longitude latitude plev19 time,mon,Geopotential Height,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",glb,m,CMIP6 CMOR variable,"m01s30i297[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i297[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i297[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i297[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",,m
Variable atmos.wap.tavg-p19-hxy-air.mon.glb (Amon.wap),77,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/77,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,wap_tavg-p19-hxy-air,lagrangian_tendency_of_air_pressure,"""comment"" was ""Omega (vertical velocity in pressure coordinates, positive downwards)"";",area: areacella,area: time: mean where air,"commonly referred to as ""omega"", this represents the vertical component of velocity in pressure coordinates (positive down)",longitude latitude plev19 time,mon,Omega (=dp/dt),atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",glb,Pa s-1,CMIP6 CMOR variable,"m01s30i298[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i298[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i298[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i298[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",,Pa s-1
Variable atmos.vas.tavg-h10m-hxy-u.mon.glb (Amon.vas),76,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/76,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,vas_tavg-h10m-hxy-u,northward_wind,,area: areacella,area: time: mean,Northward component of the near surface wind,longitude latitude time height10m,mon,Northward Near-Surface Wind,atmos,,"normally, the the wind component should be reported at the 10 meter height",glb,m s-1,CMIP6 CMOR variable,m01s03i210[lbproc=128],m01s03i210[lbproc=128],m01s03i210[lbproc=128],m01s03i210[lbproc=128],,m s-1
Variable atmos.va.tavg-p19-hxy-air.mon.glb (Amon.va),75,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/75,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,va_tavg-p19-hxy-air,northward_wind,,area: areacella,area: time: mean where air,Meridional wind (positive in a northward direction).,longitude latitude plev19 time,mon,Northward Wind,atmos,,,glb,m s-1,CMIP6 CMOR variable,"m01s30i202[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]","m01s30i202[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]","m01s30i202[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]","m01s30i202[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]",,m s-1
Variable atmos.uas.tavg-h10m-hxy-u.mon.glb (Amon.uas),74,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/74,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,uas_tavg-h10m-hxy-u,eastward_wind,,area: areacella,area: time: mean,"Eastward component of the near-surface (usually, 10 meters) wind",longitude latitude time height10m,mon,Eastward Near-Surface Wind,atmos,,"normally, the the wind component should be reported at the 10 meter height",glb,m s-1,CMIP6 CMOR variable,m01s03i209[lbproc=128],m01s03i209[lbproc=128],m01s03i209[lbproc=128],m01s03i209[lbproc=128],,m s-1
Variable atmos.ua.tavg-p19-hxy-air.mon.glb (Amon.ua),73,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/73,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,ua_tavg-p19-hxy-air,eastward_wind,,area: areacella,area: time: mean where air,Zonal wind (positive in a eastward direction).,longitude latitude plev19 time,mon,Eastward Wind,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",glb,m s-1,CMIP6 CMOR variable,"m01s30i201[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]","m01s30i201[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]","m01s30i201[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]","m01s30i201[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]",,m s-1
Variable atmos.ts.tavg-u-hxy-u.mon.glb (Amon.ts),72,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/72,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,ts_tavg-u-hxy-u,surface_temperature,"""comment"" was ""Temperature of the lower boundary of the atmosphere"";",area: areacella,area: time: mean,Surface temperature (skin for open ocean),longitude latitude time,mon,Surface Temperature,atmos,,,glb,K,CMIP6 CMOR variable,m01s00i024[lbproc=128],m01s00i024[lbproc=128],m01s00i024[lbproc=128],m01s00i024[lbproc=128],,K
