title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Region,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Expression UKESM2,Model units
Variable ocean.so.tavg-ol-hxy-sea.day.GLB (Oday.so),1337,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1337,day ocean approved_HadGEM,so_tavg-ol-hxy-sea,sea_water_salinity,Not present,area: areacello volume: volcello,area: mean where sea time: mean,"Sea water salinity is the salt content of sea water, often on the Practical Salinity Scale of 1978. However, the unqualified term 'salinity' is generic and does not necessarily imply any particular method of calculation.",longitude latitude olevel time,day,Sea water salinity,ocean,,Report on native horizontal grid as well as on a spherical latitude/longitude grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native,GLB,1E-03,New,so,so,so,so,,1E-03
Variable ocean.rsdo.tavg-ol-hxy-sea.day.GLB (Oday.rsdo),1336,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1336,day ocean approved,rsdo_tavg-ol-hxy-sea,downwelling_shortwave_flux_in_sea_water,Not present,area: areacello volume: volcello,area: mean where sea time: mean,Downwelling Shortwave Radiation in Sea Water,longitude latitude olevel time,day,Downwelling Shortwave Radiation in Sea Water,ocean,down,,GLB,W m-2,New,rsdo,rsdo,rsdo,rsdo,,W m-2
Variable ocean.hfy.tavg-u-hxy-sea.day.GLB (Oday.hfyint),1319,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1319,day ocean approved,hfy_tavg-u-hxy-sea,ocean_heat_y_transport,Not present,area: areacello,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,Ocean heat y transport vertically integrated over the whole ocean depth. Contains all contributions to 'y-ward' heat transport from resolved and parameterized processes. Use Celsius for temperature scale. Report on native horizontal grid.,longitude latitude time,day,Vertically Integrated Ocean Heat Y Transport,ocean,,2d vertically integrated field. Report on native horizontal grid.,GLB,W,New,hfyint,hfyint,hfyint,hfyint,,W
Variable ocean.hfx.tavg-u-hxy-sea.day.GLB (Oday.hfxint),1318,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1318,day ocean approved,hfx_tavg-u-hxy-sea,ocean_heat_x_transport,Not present,area: areacello,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,Ocean heat x transport vertically integrated over the whole ocean depth. Contains all contributions to 'x-ward' heat transport from resolved and parameterized processes. Use Celsius for temperature scale. Report on native horizontal grid.,longitude latitude time,day,Vertically Integrated Ocean Heat X Transport,ocean,,2d vertically integrated field. Report on native horizontal grid.,GLB,W,New,hfxint,hfxint,hfxint,hfxint,,W
Variable ocean.bigthetao.tavg-op20bar-hxy-sea.day.GLB (Oday.bigthetao200),1308,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1308,day ocean approved_HadGEM,bigthetao_tavg-op20bar-hxy-sea,sea_water_conservative_temperature,Not present,area: areacello,area: mean where sea time: mean,Diagnostic should be contributed even for models using conservative temperature as prognostic field.,longitude latitude time op20bar,day,Sea Water Conservative Temperature at 200 meters,ocean,,The variable at the depth of 200 meters is requested.,GLB,degC,New,,bigthetao[olevel=30],,,,degC
Variable ocean.zfullo.tavg-ol-hxy-sea.yr.GLB (Eyr.zfullo),1104,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1104,yr ocean CMIP6,zfullo_tavg-ol-hxy-sea,depth_below_geoid,,area: areacello volume: volcello,area: mean where sea time: mean,Depth below geoid,longitude latitude olevel time,yr,Depth Below Geoid of Ocean Layer,ocean,,,GLB,m,CMIP6 CMOR variable,,,,,,
Variable ocean.thetao.tavg-d700m-hxy-sea.mon.GLB (Emon.thetaot700),1032,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1032,mon ocean CMIP6 UKESM1 HadGEM3-GC31,thetao_tavg-d700m-hxy-sea,sea_water_potential_temperature,"""cell_methods"" was ""area: depth: time: mean"";",area: areacello,area: depth: time: mean where sea,"Upper 700m, 2D field",longitude latitude time olayer700m,mon,Depth Average Potential Temperature of Upper 700m,ocean,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: depth: time: mean CMIP7:area: depth: time: mean where sea, CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time depth700m CMIP7:longitude latitude time olayer700m,",GLB,degC,CMIP6 CMOR variable,"level_mean(thetao[depth<735], thkcello[depth<735])",,"level_mean(thetao[depth<735], thkcello[depth<735])",,,degC
Variable ocean.thetao.tavg-d300m-hxy-sea.mon.GLB (Emon.thetaot300),1031,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1031,mon ocean CMIP6 UKESM1 HadGEM3-GC31,thetao_tavg-d300m-hxy-sea,sea_water_potential_temperature,"""cell_methods"" was ""area: depth: time: mean"";",area: areacello,area: depth: time: mean where sea,"Upper 300m, 2D field",longitude latitude time olayer300m,mon,Depth Average Potential Temperature of Upper 300m,ocean,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: depth: time: mean CMIP7:area: depth: time: mean where sea, CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time depth300m CMIP7:longitude latitude time olayer300m,",GLB,degC,CMIP6 CMOR variable,"level_mean(thetao[depth<300], thkcello[depth<300])",,"level_mean(thetao[depth<300], thkcello[depth<300])",,,degC
Variable ocean.thetao.tavg-d2000m-hxy-sea.mon.GLB (Emon.thetaot2000),1030,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1030,mon ocean CMIP6 UKESM1 HadGEM3-GC31,thetao_tavg-d2000m-hxy-sea,sea_water_potential_temperature,"""cell_methods"" was ""area: depth: time: mean"";",area: areacello,area: depth: time: mean where sea,"Upper 2000m, 2D field",longitude latitude time olayer2000m,mon,Depth Average Potential Temperature of Upper 2000m,ocean,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: depth: time: mean CMIP7:area: depth: time: mean where sea, CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time depth2000m CMIP7:longitude latitude time olayer2000m,",GLB,degC,CMIP6 CMOR variable,"level_mean(thetao[depth<2025], thkcello[depth<2025])",,"level_mean(thetao[depth<2025], thkcello[depth<2025])",,,degC
Variable ocean.thetaot.tavg-u-hxy-sea.mon.GLB (Emon.thetaot),1029,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1029,mon ocean CMIP6 UKESM1 HadGEM3-GC31,thetaot_tavg-u-hxy-sea,sea_water_potential_temperature,"""cell_methods"" was ""area: depth: time: mean""; ; ""comment"" was ""Vertical average of the sea water potential temperature through the whole ocean depth"";",area: areacello,area: depth: time: mean where sea,Vertically averaged ocean temperature,longitude latitude time,mon,Vertically Averaged Sea Water Potential Temperature,ocean,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: depth: time: mean CMIP7:area: depth: time: mean where sea,",GLB,degC,CMIP6 CMOR variable,"level_mean(thetao, thkcello)",,"level_mean(thetao, thkcello)",,,degC
Variable ocean.t20d.tavg-u-hxy-sea.mon.GLB (Emon.t20d),1021,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1021,mon ocean CMIP6 UKESM1 HadGEM3-GC31 approved,t20d_tavg-u-hxy-sea,depth_of_isosurface_of_sea_water_potential_temperature,"""comment"" was ""This quantity, sometimes called the 'isotherm depth', is the depth (if it exists) at which the sea water potential temperature equals some specified value. This value should be specified in a scalar coordinate variable. Depth is the vertical distance below the surface. Potential temperature is the temperature a parcel of air or sea water would have if moved adiabatically to sea level pressure."";",area: areacello,area: mean where sea time: mean,Monthly 20C isotherm depth,longitude latitude time,mon,Depth of 20 degree Celsius Isotherm,ocean,,"This quantity, sometimes called the ""isotherm depth"", is the depth (if it exists) at which the sea water potential temperature equals some specified value. This value should be specified in a scalar coordinate variable. Depth is the vertical distance below the surface. Potential temperature is the temperature a parcel of air or sea water would have if moved adiabatically to sea level pressure.",GLB,m,CMIP6 CMOR variable,t20d,t20d,t20d,t20d,,m
Variable ocean.t17d.tavg-u-hxy-sea.mon.GLB (Emon.t17d),1020,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1020,mon ocean do-not-produce,t17d_tavg-u-hxy-sea,depth_of_isosurface_of_sea_water_potential_temperature,Not present,area: areacello,area: mean where sea time: mean,Monthly 17C isotherm depth,longitude latitude time,mon,Depth of 17 degree Celsius Isotherm,ocean,,"This quantity, sometimes called the ""isotherm depth"", is the depth (if it exists) at which the sea water potential temperature equals some specified value. This value should be specified in a scalar coordinate variable. Depth is the vertical distance below the surface. Potential temperature is the temperature a parcel of air or sea water would have if moved adiabatically to sea level pressure.",GLB,m,New,,,,,,
Variable ocean.sw2H.tavg-ol-hxy-sea.mon.GLB (Emon.sw2H),1018,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1018,mon ocean CMIP6,sw2H_tavg-ol-hxy-sea,isotope_ratio_of_2H_to_1H_in_sea_water_excluding_solutes_and_solids,,area: areacello volume: volcello,area: mean where sea time: mean,Ratio of abundance of hydrogen-2 (2H) atoms to hydrogen-1 (1H) atoms in sea water,longitude latitude olevel time,mon,Isotopic Ratio of Deuterium in Sea Water,ocean,,,GLB,1,CMIP6 CMOR variable,,,,,,
Variable ocean.sw18O.tavg-ol-hxy-sea.mon.GLB (Emon.sw18O),1017,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1017,mon ocean CMIP6,sw18O_tavg-ol-hxy-sea,isotope_ratio_of_18O_to_16O_in_sea_water_excluding_solutes_and_solids,"""cell_measures"" was ""area: areacella""; ; ""dimensions"" was ""longitude latitude alevel time"";",area: areacello,area: mean where sea time: mean,Ratio of abundance of oxygen-18 (18O) atoms to oxygen-16 (16O) atoms in sea water,longitude latitude olevel time,mon,Isotopic Ratio of Oxygen-18 in Sea Water,ocean,,"CHANGE SINCE CMIP6 in Cell Measures - CMIP6:area: areacella CMIP7:area: areacello, CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude alevel time CMIP7:longitude latitude olevel time, CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: mean where sea time: mean,",GLB,1,CMIP6 CMOR variable,,,,,,
Variable ocean.sw17O.tavg-ol-hxy-sea.mon.GLB (Emon.sw17O),1016,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1016,mon ocean CMIP6,sw17O_tavg-ol-hxy-sea,isotope_ratio_of_17O_to_16O_in_sea_water_excluding_solutes_and_solids,,area: areacello volume: volcello,area: mean where sea time: mean,Ratio of abundance of oxygen-17 (17O) atoms to oxygen-16 (16O) atoms in sea water,longitude latitude olevel time,mon,Isotopic Ratio of Oxygen-17 in Sea Water,ocean,,,GLB,1,CMIP6 CMOR variable,,,,,,
Variable ocean.rsus.tavg-u-hxy-si.mon.GLB (Emon.rsussi),1013,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1013,mon ocean,rsus_tavg-u-hxy-si,surface_upwelling_shortwave_flux_in_air,Not present,area: areacello,area: time: mean where sea_ice (mask=siconc),"Surface Upwelling Shortwave Radiation over the portion of an ocean grid cell covered by sea ice, including snow. Can be used for computation of surface albedo.",longitude latitude time,mon,Surface Upwelling Shortwave Radiation over Sea Ice,ocean,up,"other than the different rule for spatial averaging, the variable is equivalent to Amon.rsus.",GLB,W m-2,New,,,,,,
Variable ocean.rsus.tavg-u-hxy-ifs.mon.GLB (Emon.rsusoni),1011,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1011,mon ocean,rsus_tavg-u-hxy-ifs,surface_upwelling_shortwave_flux_in_air,Not present,area: areacello,area: time: mean where ice_free_sea over sea,Surface Upwelling Shortwave Radiation over the portion of an ocean grid cell not covered by sea ice. Can be used for computation of surface albedo.,longitude latitude time,mon,Surface Upwelling Shortwave Radiation over Ocean Not Covered by Sea Ice,ocean,up,"other than the different rule for spatial averaging, the variable is equivalent to Amon.rsus",GLB,W m-2,New,,,,,,
Variable ocean.rsds.tavg-u-hxy-si.mon.GLB (Emon.rsdssi),1007,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1007,mon ocean,rsds_tavg-u-hxy-si,surface_downwelling_shortwave_flux_in_air,Not present,area: areacello,area: time: mean where sea_ice (mask=siconc),"Surface Downwelling Shortwave Radiation over the portion of an ocean grid cell covered by sea ice, including snow. Can be used for computation of surface albedo.",longitude latitude time,mon,Surface Downwelling Shortwave Radiation over Sea Ice,ocean,down,"other than the different rule for spatial averaging, the variable is equivalent to Amon.rsds.",GLB,W m-2,New,,,,m01s01i235[lbproc=128],,
Variable ocean.rsds.tavg-u-hxy-ifs.mon.GLB (Emon.rsdsoni),1005,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1005,mon ocean,rsds_tavg-u-hxy-ifs,surface_downwelling_shortwave_flux_in_air,Not present,area: areacello,area: time: mean where ice_free_sea over sea,Surface Downwelling Shortwave Radiation over the portion of an ocean grid cell not covered by sea ice. Can be used for computation of surface albedo.,longitude latitude time,mon,Surface Downwelling Shortwave Radiation over Ocean Not Covered by Sea Ice,ocean,down,"other than the different rule for spatial averaging, the variable is equivalent to Amon.rsds",GLB,W m-2,New,,,,m01s01i235[lbproc=128],,
Variable ocean.osaltpsmadvect.tavg-ol-hxy-sea.mon.GLB (Emon.osaltpsmadvect),968,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/968,mon ocean CMIP6 do-not-produce,osaltpsmadvect_tavg-ol-hxy-sea,tendency_of_sea_water_salinity_expressed_as_salt_content_due_to_parameterized_submesoscale_eddy_advection,,area: areacello volume: volcello,area: mean where sea time: mean,Tendency of salt content for a grid cell from parameterized submesoscale eddy advection.,longitude latitude olevel time,mon,Tendency of Sea Water Salinity Expressed as Salt Content Due to Parameterized Submesoscale Advection,ocean,,,GLB,kg m-2 s-1,CMIP6 CMOR variable,,,,,,
Variable ocean.flandice.tavg-u-hxy-sea.mon.GLB (Emon.flandice),916,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/916,mon ocean CMIP6 UKESM1 HadGEM3-GC31 approved,flandice_tavg-u-hxy-sea,water_flux_into_sea_water_from_land_ice,,area: areacello,area: mean where sea time: mean,Computed as the water flux into the ocean due to land ice (runoff water from surface and base of land ice or melt from base of ice shelf or vertical ice front) into the ocean divided by the area ocean portion of the grid cell,longitude latitude time,mon,Water Flux into Sea Water from Land Ice,ocean,,,GLB,kg m-2 s-1,CMIP6 CMOR variable,flandice,flandice,flandice,flandice,,kg m-2 s-1
Variable ocean.t20d.tavg-u-hxy-sea.day.GLB (Eday.t20d),786,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/786,day ocean CMIP6 UKESM1 HadGEM3-GC31 approved,t20d_tavg-u-hxy-sea,depth_of_isosurface_of_sea_water_potential_temperature,"""comment"" was ""This quantity, sometimes called the 'isotherm depth', is the depth (if it exists) at which the sea water potential temperature equals some specified value. This value should be specified in a scalar coordinate variable. Depth is the vertical distance below the surface. Potential temperature is the temperature a parcel of air or sea water would have if moved adiabatically to sea level pressure."";",area: areacello,area: mean where sea time: mean,Daily 20C isotherm depth,longitude latitude time,day,Depth of 20 degree Celsius Isotherm,ocean,,"This quantity, sometimes called the ""isotherm depth"", is the depth (if it exists) at which the sea water potential temperature equals some specified value. This value should be specified in a scalar coordinate variable. Depth is the vertical distance below the surface. Potential temperature is the temperature a parcel of air or sea water would have if moved adiabatically to sea level pressure.",GLB,m,CMIP6 CMOR variable,t20d,t20d,t20d,t20d,,m
Variable ocean.mlotst.tavg-u-hxy-sea.day.GLB (Eday.mlotst),748,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/748,day ocean CMIP6 UKESM1 HadGEM3-GC31 approved,mlotst_tavg-u-hxy-sea,ocean_mixed_layer_thickness_defined_by_sigma_t,"""comment"" was ""Sigma T is potential density referenced to ocean surface.""; ; ""dimensions"" was ""longitude latitude time"";",area: areacello,area: mean where sea time: mean,Sigma T is potential density referenced to ocean surface. Defined by Sigma T of 0.03 kg m-3 wrt to model level closest to 10 m depth.,longitude latitude time deltasigt,day,Ocean Mixed Layer Thickness Defined by Sigma T,ocean,,"dsigmat coordinate added to clarify definition. CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time CMIP7:longitude latitude time deltasigt,",GLB,m,CMIP6 CMOR variable,mlotst,mlotst,mlotst,mlotst,,m
Variable ocean.wppwindsea.tavg-u-hxy-sea.6hr.GLB (6hr.wppwindsea),144,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/144,6hr ocean do-not-produce,wppwindsea_tavg-u-hxy-sea,sea_surface_wind_wave_period_at_variance_spectral_density_maximum,Not present,area: areacello,area: mean where sea time: mean,"Wave period associated with the most energetic wind-sea waves (i.e., local wind waves). In spectral wind wave models, this represents the spectral peak across part of the two-dimensional wave spectrum, incorporating just wind-sea waves.",longitude latitude time,6hr,Wind Sea Wave Peak Period,ocean,,,GLB,s,New,,,,,,
Variable ocean.wppswell.tavg-u-hxy-sea.6hr.GLB (6hr.wppswell),143,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/143,6hr ocean do-not-produce,wppswell_tavg-u-hxy-sea,sea_surface_swell_wave_period_at_variance_spectral_density_maximum,Not present,area: areacello,area: mean where sea time: mean,"Wave period associated with the most energetic swell waves (i.e., waves that have propagated away from their generation area). In spectral wind wave models, this represents the spectral peak across part of the two-dimensional wave spectrum, incorporating just swell waves.",longitude latitude time,6hr,Swell Wave Peak Period,ocean,,,GLB,s,New,,,,,,
Variable ocean.wpp.tavg-u-hxy-sea.6hr.GLB (6hr.wpp),142,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/142,6hr ocean do-not-produce,wpp_tavg-u-hxy-sea,sea_surface_wave_period_at_variance_spectral_density_maximum,Not present,area: areacello,area: mean where sea time: mean,"Wave period associated with the most energetic waves in total wave spectrum, incorporating both wind-sea and swell waves. In spectral wind wave models, this represents the spectral peak across the entire two-dimensional wave spectrum, incorporating both wind-sea and swell waves.",longitude latitude time,6hr,Total Wave Peak Period,ocean,,"The 3-hourly version of this variable is preferable for the science goals, but if this is not possible the 6-hourly version may be archived instead. Please do not provide both.",GLB,s,New,,,,,,
Variable ocean.wpdirwindsea.tavg-u-hxy-sea.6hr.GLB (6hr.wpdirwindsea),141,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/141,6hr ocean do-not-produce,wpdirwindsea_tavg-u-hxy-sea,sea_surface_wind_wave_from_direction_at_variance_spectral_density_maximum,Not present,area: areacello,area: mean where sea time: mean,"Direction of wave propagation (direction from which the wave is coming) derived from the wind-sea component of the wave energy spectrum (i.e., local wind waves), by identifying the direction associated with the peak (maximum) energy density. This variable is typically expressed in degrees relative to true north.",longitude latitude time,6hr,Wind Sea Peak Wave Direction,ocean,,,GLB,degree,New,,,,,,
Variable ocean.wpdirswell.tavg-u-hxy-sea.6hr.GLB (6hr.wpdirswell),140,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/140,6hr ocean do-not-produce,wpdirswell_tavg-u-hxy-sea,sea_surface_swell_wave_from_direction_at_variance_spectral_density_maximum,Not present,area: areacello,area: mean where sea time: mean,"Direction of wave propagation (direction from which the wave is coming) derived from the swell component of the wave energy spectrum (i.e., waves that have propagated away from their generation area), by identifying the direction associated with the peak (maximum) energy density. This variable is typically expressed in degrees relative to true north.",longitude latitude time,6hr,Swell Peak Wave Direction,ocean,,,GLB,degree,New,,,,,,
Variable ocean.wpdir.tavg-u-hxy-sea.6hr.GLB (6hr.wpdir),139,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/139,6hr ocean do-not-produce,wpdir_tavg-u-hxy-sea,sea_surface_wave_from_direction_at_variance_spectral_density_maximum,Not present,area: areacello,area: mean where sea time: mean,"Direction of wave propagation (direction from which the wave is coming) derived from the total wave energy spectrum, incorporating both wind-sea and swell waves, by identifying the direction associated with the peak (maximum) energy density. This variable is usually expressed in degrees relative to true north.",longitude latitude time,6hr,Total Peak Wave Direction,ocean,,"The 3-hourly version of this variable is preferable for the science goals, but if this is not possible the 6-hourly version may be archived instead. Please do not provide both.",GLB,degree,New,,,,,,
Variable ocean.wdirwindsea.tavg-u-hxy-sea.6hr.GLB (6hr.wdirwindsea),138,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/138,6hr ocean do-not-produce,wdirwindsea_tavg-u-hxy-sea,sea_surface_wind_wave_from_direction,Not present,area: areacello,area: mean where sea time: mean,"Mean direction of wave propagation (direction from which the wave is coming) derived from the wind-sea component of the wave energy spectrum (i.e., local wind waves). This variable is usually expressed in degrees relative to true north.",longitude latitude time,6hr,Sea Wave Direction,ocean,,,GLB,degree,New,,,,,,
Variable ocean.wdirswell.tavg-u-hxy-sea.6hr.GLB (6hr.wdirswell),137,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/137,6hr ocean do-not-produce,wdirswell_tavg-u-hxy-sea,sea_surface_swell_wave_from_direction,Not present,area: areacello,area: mean where sea time: mean,"Mean direction of wave propagation (direction from which the wave is coming) derived from the swell component of the wave energy spectrum (i.e., waves that have propagated away from their generation area). This variable is usually expressed in degrees relative to true north.",longitude latitude time,6hr,Swell Wave Direction,ocean,,,GLB,degree,New,,,,,,
Variable ocean.wdir.tavg-u-hxy-sea.6hr.GLB (6hr.wdir),136,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/136,6hr ocean do-not-produce,wdir_tavg-u-hxy-sea,sea_surface_wave_from_direction,Not present,area: areacello,area: mean where sea time: mean,"Mean direction of wave propagation (direction from which the wave is coming) derived from the total wave energy spectrum, incorporating both wind-sea and swell waves. This variable is usually expressed in degrees relative to true north.",longitude latitude time,6hr,Total Wave Direction,ocean,,"The 3-hourly version of this variable is preferable for the science goals, but if this is not possible the 6-hourly version may be archived instead. Please do not provide both.",GLB,degree,New,,,,,,
Variable ocean.swhwindsea.tavg-u-hxy-sea.6hr.GLB (6hr.swhwindsea),135,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/135,6hr ocean do-not-produce,swhwindsea_tavg-u-hxy-sea,sea_surface_wind_wave_significant_height,Not present,area: areacello,area: mean where sea time: mean,"Average height of the highest one-third of waves present in the sea state, incorporating just wind-sea waves (i.e., local wind waves). It is derived from the wind-sea wave spectrum using spectral moments. Specifically, this parameter is four times the square root of the integral over all directions and all frequencies of the two-dimensional wind-sea wave spectrum.",longitude latitude time,6hr,Wind Sea Significant Wave Height,ocean,,,GLB,m,New,,,,,,
Variable ocean.swhswell.tavg-u-hxy-sea.6hr.GLB (6hr.swhswell),134,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/134,6hr ocean do-not-produce,swhswell_tavg-u-hxy-sea,sea_surface_swell_wave_significant_height,Not present,area: areacello,area: mean where sea time: mean,"Average height of the highest one-third of waves present in the sea state, incorporating just swell waves (i.e., waves that have propagated away from their generation area). This parameter is derived from all swell partitions of the wave spectrum using spectral moments. Specifically, this parameter is four times the square root of the integral over all directions and all frequencies of the components of the two-dimensional wave spectrum that are not under the influence of local wind.",longitude latitude time,6hr,Swell Significant Wave Height,ocean,,,GLB,m,New,,,,,,
Variable ocean.swh.tmax-u-hxy-sea.6hr.GLB (6hr.swhmax),133,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/133,6hr ocean do-not-produce,swh_tmax-u-hxy-sea,sea_surface_wave_significant_height,Not present,area: areacello,area: mean where sea time: maximum,"Highest value of the significant wave height simulated within a given time range (e.g., daily or monthly). The significant wave height (swh) is derived from the wave spectrum using spectral moments. Specifically, swh is four times the square root of the integral over all directions and all frequencies of the two-dimensional wave spectrum.",longitude latitude time,6hr,Maximum Significant Wave Height,ocean,,,GLB,m,New,,,,,,
Variable ocean.swh.tavg-u-hxy-sea.6hr.GLB (6hr.swh),132,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/132,6hr ocean do-not-produce,swh_tavg-u-hxy-sea,sea_surface_wave_significant_height,Not present,area: areacello,area: mean where sea time: mean,"Average height of the highest one-third of waves present in the sea state, incorporating both wind-sea and swell waves. This is a key parameter for describing wave energy and is derived from the wave spectrum using spectral moments. Specifically, this parameter is four times the square root of the integral over all directions and all frequencies of the two-dimensional wave spectrum.",longitude latitude time,6hr,Total Significant Wave Height,ocean,,"The 3-hourly version of this variable is preferable for the science goals, but if this is not possible the 6-hourly version may be archived instead. Please do not provide both.",GLB,m,New,,,,,,
Variable ocean.sdvo.tavg-u-hxy-sea.6hr.GLB (6hr.sdvo),131,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/131,6hr ocean do-not-produce,sdvo_tavg-u-hxy-sea,sea_surface_wave_stokes_drift_northward_velocity,Not present,area: areacello,area: mean where sea time: mean,"The northward component of the net drift velocity of ocean water caused by surface wind-sea waves. The Stokes drift velocity could be defined as the difference between the average Lagrangian flow velocity of a fluid parcel, and the average Eulerian flow velocity of the fluid at a fixed position.",longitude latitude time,6hr,Northward Surface Stokes Drift,ocean,,,GLB,m s-1,New,,,,,,
Variable ocean.sduo.tavg-u-hxy-sea.6hr.GLB (6hr.sduo),130,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/130,6hr ocean do-not-produce,sduo_tavg-u-hxy-sea,sea_surface_wave_stokes_drift_eastward_velocity,Not present,area: areacello,area: mean where sea time: mean,"The eastward component of the net drift velocity of ocean water caused by surface wind-sea waves. The Stokes drift velocity could be defined as the difference between the average Lagrangian flow velocity of a fluid parcel, and the average Eulerian flow velocity of the fluid at a fixed position.",longitude latitude time,6hr,Eastward Surface Stokes Drift,ocean,,,GLB,m s-1,New,,,,,,
Variable ocean.mpwwindsea.tavg-u-hxy-sea.6hr.GLB (6hr.mpwwindsea),129,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/129,6hr ocean do-not-produce,mpwwindsea_tavg-u-hxy-sea,sea_surface_wind_wave_mean_period,Not present,area: areacello,area: mean where sea time: mean,"Average wave period (i.e., time in-between two wave crests) of wind-sea waves only (i.e., local wind waves). In spectral wind wave models, it is calculated using spectral moments, mathematical measures that describe the shape and characteristics of the wave spectrum.",longitude latitude time,6hr,Wind Sea Wave Mean Period,ocean,,,GLB,s,New,,,,,,
Variable ocean.mpwswell.tavg-u-hxy-sea.6hr.GLB (6hr.mpwswell),128,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/128,6hr ocean do-not-produce,mpwswell_tavg-u-hxy-sea,sea_surface_swell_wave_mean_period,Not present,area: areacello,area: mean where sea time: mean,"Average wave period (i.e., time in-between two wave crests) of swell waves only (i.e., waves that have propagated away from their generation area). In spectral wind wave models, it is calculated using spectral moments, mathematical measures that describe the shape and characteristics of the wave spectrum.",longitude latitude time,6hr,Swell Wave Mean Period,ocean,,,GLB,s,New,,,,,,
Variable ocean.mpw.tavg-u-hxy-sea.6hr.GLB (6hr.mpw),127,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/127,6hr ocean do-not-produce,mpw_tavg-u-hxy-sea,sea_surface_wave_mean_period,Not present,area: areacello,area: mean where sea time: mean,"Average wave period (i.e., time in-between two wave crests) across the entire two-dimensional wave spectrum, incorporating both wind-sea and swell waves. In spectral wind wave models, it is calculated using spectral moments, mathematical measures that describe the shape and characteristics of the wave spectrum.",longitude latitude time,6hr,Total Wave Mean Period,ocean,,"The 3-hourly version of this variable is preferable for the science goals, but if this is not possible the 6-hourly version may be archived instead. Please do not provide both.",GLB,s,New,,,,,,
