title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Region,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Expression UKESM2,Model units
Variable atmos.tauv.tavg-u-hxy-u.mon.glb (Amon.tauv),71,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/71,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,tauv_tavg-u-hxy-u,surface_downward_northward_stress,,area: areacella,area: time: mean,Downward northward wind stress at the surface,longitude latitude time,mon,Surface Downward Northward Wind Stress,atmos,down,,glb,Pa,CMIP6 CMOR variable,m01s03i461[lbproc=128],m01s03i461[lbproc=128],m01s03i461[lbproc=128],m01s03i461[lbproc=128],,Pa
Variable atmos.tauu.tavg-u-hxy-u.mon.glb (Amon.tauu),70,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/70,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,tauu_tavg-u-hxy-u,surface_downward_eastward_stress,,area: areacella,area: time: mean,Downward eastward wind stress at the surface,longitude latitude time,mon,Surface Downward Eastward Wind Stress,atmos,down,,glb,Pa,CMIP6 CMOR variable,m01s03i460[lbproc=128],m01s03i460[lbproc=128],m01s03i460[lbproc=128],m01s03i460[lbproc=128],,Pa
Variable atmos.tas.tminavg-h2m-hxy-u.mon.glb (Amon.tasmin),69,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/69,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,tas_tminavg-h2m-hxy-u,air_temperature,"""comment"" was ""minimum near-surface (usually, 2 meter) air temperature (add cell_method attribute 'time: min')""; ; ""dimensions"" was ""longitude latitude time height2m"";",area: areacella,area: mean time: minimum within days time: mean over days,monthly mean of the daily-minimum near-surface air temperature.,longitude latitude time4 height2m,mon,Daily Minimum Near-Surface Air Temperature,atmos,,"Normally, this should be reported at the 2 meter height. CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time height2m CMIP7:longitude latitude time4 height2m,",glb,K,CMIP6 CMOR variable,mon_mean_from_day(m01s03i236[lbproc=4096]),mon_mean_from_day(m01s03i236[lbproc=4096]),mon_mean_from_day(m01s03i236[lbproc=4096]),mon_mean_from_day(m01s03i236[lbproc=4096]),,K
Variable atmos.tas.tmaxavg-h2m-hxy-u.mon.glb (Amon.tasmax),68,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/68,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,tas_tmaxavg-h2m-hxy-u,air_temperature,"""dimensions"" was ""longitude latitude time height2m""; ; ""comment"" was ""maximum near-surface (usually, 2 meter) air temperature (add cell_method attribute 'time: max')"";",area: areacella,area: mean time: maximum within days time: mean over days,monthly mean of the daily-maximum near-surface air temperature.,longitude latitude time4 height2m,mon,Daily Maximum Near-Surface Air Temperature,atmos,,"Normally, this should be reported at the 2 meter height. CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time height2m CMIP7:longitude latitude time4 height2m,",glb,K,CMIP6 CMOR variable,mon_mean_from_day(m01s03i236[lbproc=8192]),mon_mean_from_day(m01s03i236[lbproc=8192]),mon_mean_from_day(m01s03i236[lbproc=8192]),mon_mean_from_day(m01s03i236[lbproc=8192]),,K
Variable atmos.tas.tavg-h2m-hxy-u.mon.glb (Amon.tas),67,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/67,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,tas_tavg-h2m-hxy-u,air_temperature,,area: areacella,area: time: mean,"near-surface (usually, 2 meter) air temperature",longitude latitude time height2m,mon,Near-Surface Air Temperature,atmos,,normally report this at 2 meters above the surface,glb,K,CMIP6 CMOR variable,m01s03i236[lbproc=128],m01s03i236[lbproc=128],m01s03i236[lbproc=128],m01s03i236[lbproc=128],,K
Variable atmos.ta.tavg-p19-hxy-air.mon.glb (Amon.ta),66,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/66,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,ta_tavg-p19-hxy-air,air_temperature,,area: areacella,area: time: mean where air,Air Temperature,longitude latitude plev19 time,mon,Air Temperature,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",glb,K,CMIP6 CMOR variable,"m01s30i294[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i294[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i294[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i294[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",,K
Variable atmos.sfcWind.tavg-h10m-hxy-u.mon.glb (Amon.sfcWind),65,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/65,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,sfcWind_tavg-h10m-hxy-u,wind_speed,"""comment"" was ""near-surface (usually, 10 meters) wind speed."";",area: areacella,area: time: mean,"This is the mean of the speed, not the speed computed from the mean u and v components of wind",longitude latitude time height10m,mon,Near-Surface Wind Speed,atmos,,"normally, the the wind component should be reported at the 10 meter height",glb,m s-1,CMIP6 CMOR variable,m01s03i230[lbproc=128],m01s03i230[lbproc=128],m01s03i230[lbproc=128],m01s03i230[lbproc=128],,m s-1
Variable atmos.rsutcs.tavg-u-hxy-u.mon.glb (Amon.rsutcs),61,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/61,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rsutcs_tavg-u-hxy-u,toa_outgoing_shortwave_flux_assuming_clear_sky,,area: areacella,area: time: mean,Calculated in the absence of clouds.,longitude latitude time,mon,TOA Outgoing Clear-Sky Shortwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s01i209[lbproc=128],m01s01i209[lbproc=128],m01s01i209[lbproc=128],m01s01i209[lbproc=128],,W m-2
Variable atmos.rsut.tavg-u-hxy-u.mon.glb (Amon.rsut),60,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/60,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rsut_tavg-u-hxy-u,toa_outgoing_shortwave_flux,,area: areacella,area: time: mean,at the top of the atmosphere,longitude latitude time,mon,TOA Outgoing Shortwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s01i208[lbproc=128],m01s01i208[lbproc=128],m01s01i208[lbproc=128],m01s01i208[lbproc=128],,W m-2
Variable atmos.rsuscs.tavg-u-hxy-u.mon.glb (Amon.rsuscs),59,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/59,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rsuscs_tavg-u-hxy-u,surface_upwelling_shortwave_flux_in_air_assuming_clear_sky,,area: areacella,area: time: mean,Surface Upwelling Clear-sky Shortwave Radiation,longitude latitude time,mon,Surface Upwelling Clear-Sky Shortwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s01i211[lbproc=128],m01s01i211[lbproc=128],m01s01i211[lbproc=128],m01s01i211[lbproc=128],,W m-2
Variable atmos.rsus.tavg-u-hxy-u.mon.glb (Amon.rsus),58,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/58,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rsus_tavg-u-hxy-u,surface_upwelling_shortwave_flux_in_air,"""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. 'shortwave' means shortwave radiation. Upwelling radiation is radiation from below. It does not mean 'net upward'. When thought of as being incident on a surface, a radiative flux is sometimes called 'irradiance'. In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called 'vector irradiance'. In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics."";",area: areacella,area: time: mean,"The surface called ""surface"" means the lower boundary of the atmosphere. ""shortwave"" means shortwave radiation. Upwelling radiation is radiation from below. It does not mean ""net upward"". When thought of as being incident on a surface, a radiative flux is sometimes called ""irradiance"". In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called ""vector irradiance"". In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics.",longitude latitude time,mon,Surface Upwelling Shortwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s01i235[lbproc=128] - m01s01i201[lbproc=128],m01s01i235[lbproc=128] - m01s01i201[lbproc=128],m01s01i235[lbproc=128] - m01s01i201[lbproc=128],m01s01i235[lbproc=128] - m01s01i201[lbproc=128],,W m-2
Variable atmos.rsdt.tavg-u-hxy-u.mon.glb (Amon.rsdt),57,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/57,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rsdt_tavg-u-hxy-u,toa_incoming_shortwave_flux,"""comment"" was ""Shortwave radiation incident at the top of the atmosphere"";",area: areacella,area: time: mean,at the top of the atmosphere,longitude latitude time,mon,TOA Incident Shortwave Radiation,atmos,down,,glb,W m-2,CMIP6 CMOR variable,m01s01i207[lbproc=128],m01s01i207[lbproc=128],m01s01i207[lbproc=128],m01s01i207[lbproc=128],,W m-2
Variable atmos.rsdscs.tavg-u-hxy-u.mon.glb (Amon.rsdscs),56,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/56,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rsdscs_tavg-u-hxy-u,surface_downwelling_shortwave_flux_in_air_assuming_clear_sky,,area: areacella,area: time: mean,Surface solar irradiance clear sky for UV calculations,longitude latitude time,mon,Surface Downwelling Clear-Sky Shortwave Radiation,atmos,down,,glb,W m-2,CMIP6 CMOR variable,m01s01i210[lbproc=128],m01s01i210[lbproc=128],m01s01i210[lbproc=128],m01s01i210[lbproc=128],,W m-2
Variable atmos.rsds.tavg-u-hxy-u.mon.glb (Amon.rsds),55,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/55,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rsds_tavg-u-hxy-u,surface_downwelling_shortwave_flux_in_air,,area: areacella,area: time: mean,Surface solar irradiance for UV calculations.,longitude latitude time,mon,Surface Downwelling Shortwave Radiation,atmos,down,,glb,W m-2,CMIP6 CMOR variable,m01s01i235[lbproc=128],m01s01i235[lbproc=128],m01s01i235[lbproc=128],m01s01i235[lbproc=128],,W m-2
Variable atmos.rlutcs.tavg-u-hxy-u.mon.glb (Amon.rlutcs),54,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/54,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rlutcs_tavg-u-hxy-u,toa_outgoing_longwave_flux_assuming_clear_sky,,area: areacella,area: time: mean,Upwelling clear-sky longwave radiation at top of atmosphere,longitude latitude time,mon,TOA Outgoing Clear-Sky Longwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s02i206[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i206[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i206[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i206[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],,W m-2
Variable atmos.rlut.tavg-u-hxy-u.mon.glb (Amon.rlut),53,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/53,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rlut_tavg-u-hxy-u,toa_outgoing_longwave_flux,,area: areacella,area: time: mean,at the top of the atmosphere (to be compared with satellite measurements),longitude latitude time,mon,TOA Outgoing Longwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s03i332[lbproc=128],m01s03i332[lbproc=128],m01s03i332[lbproc=128],m01s03i332[lbproc=128],,W m-2
Variable atmos.rluscs.tavg-u-hxy-u.mon.glb (Amon.rluscs),52,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/52,mon atmos UKESM1 HadGEM3-GC31 BCV approved,rluscs_tavg-u-hxy-u,surface_upwelling_longwave_flux_assuming_clear_sky,Not present,area: areacella,area: time: mean,Surface Upwelling Clear-sky Longwave Radiation,longitude latitude time,mon,Surface Upwelling Clear-Sky Longwave Radiation,atmos,up,,glb,W m-2,New,"m01s02i219[lblev=1, lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128]","m01s02i219[lblev=1, lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128]","m01s02i219[lblev=1, lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128]","m01s02i219[lblev=1, lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128] ",,W m-2
Variable atmos.rlus.tavg-u-hxy-u.mon.glb (Amon.rlus),51,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/51,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rlus_tavg-u-hxy-u,surface_upwelling_longwave_flux_in_air,"""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. 'longwave' means longwave radiation. Upwelling radiation is radiation from below. It does not mean 'net upward'. When thought of as being incident on a surface, a radiative flux is sometimes called 'irradiance'. In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called 'vector irradiance'. In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics."";",area: areacella,area: time: mean,"The surface called ""surface"" means the lower boundary of the atmosphere. ""longwave"" means longwave radiation. Upwelling radiation is radiation from below. It does not mean ""net upward"". When thought of as being incident on a surface, a radiative flux is sometimes called ""irradiance"". In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called ""vector irradiance"". In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics.",longitude latitude time,mon,Surface Upwelling Longwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s02i207[lbproc=128] - m01s02i201[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i207[lbproc=128] - m01s02i201[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i207[lbproc=128] - m01s02i201[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i207[lbproc=128] - m01s02i201[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],,W m-2
Variable atmos.rldscs.tavg-u-hxy-u.mon.glb (Amon.rldscs),50,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/50,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rldscs_tavg-u-hxy-u,surface_downwelling_longwave_flux_in_air_assuming_clear_sky,,area: areacella,area: time: mean,Surface downwelling clear-sky longwave radiation,longitude latitude time,mon,Surface Downwelling Clear-Sky Longwave Radiation,atmos,down,,glb,W m-2,CMIP6 CMOR variable,m01s02i208[lbproc=128],m01s02i208[lbproc=128],m01s02i208[lbproc=128],m01s02i208[lbproc=128],,W m-2
Variable atmos.rlds.tavg-u-hxy-u.mon.glb (Amon.rlds),49,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/49,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rlds_tavg-u-hxy-u,surface_downwelling_longwave_flux_in_air,"""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. 'longwave' means longwave radiation. Downwelling radiation is radiation from above. It does not mean 'net downward'. When thought of as being incident on a surface, a radiative flux is sometimes called 'irradiance'. In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called 'vector irradiance'. In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics."";",area: areacella,area: time: mean,"The surface called ""surface"" means the lower boundary of the atmosphere. ""longwave"" means longwave radiation. Downwelling radiation is radiation from above. It does not mean ""net downward"". When thought of as being incident on a surface, a radiative flux is sometimes called ""irradiance"". In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called ""vector irradiance"". In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics.",longitude latitude time,mon,Surface Downwelling Longwave Radiation,atmos,down,,glb,W m-2,CMIP6 CMOR variable,m01s02i207[lbproc=128],m01s02i207[lbproc=128],m01s02i207[lbproc=128],m01s02i207[lbproc=128],,W m-2
Variable atmos.psl.tavg-u-hxy-u.mon.glb (Amon.psl),48,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/48,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,psl_tavg-u-hxy-u,air_pressure_at_mean_sea_level,"""comment"" was ""Sea Level Pressure"";",area: areacella,area: time: mean,"not, in general, the same as surface pressure",longitude latitude time,mon,Sea Level Pressure,atmos,,,glb,Pa,CMIP6 CMOR variable,m01s16i222[lbproc=128],m01s16i222[lbproc=128],m01s16i222[lbproc=128],m01s16i222[lbproc=128],,Pa
Variable atmos.ps.tavg-u-hxy-u.mon.glb (Amon.ps),47,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/47,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,ps_tavg-u-hxy-u,surface_air_pressure,"""comment"" was ""surface pressure (not mean sea-level pressure), 2-D field to calculate the 3-D pressure field from hybrid coordinates"";",area: areacella,area: time: mean,"not, in general, the same as mean sea-level pressure",longitude latitude time,mon,Surface Air Pressure,atmos,,,glb,Pa,CMIP6 CMOR variable,m01s00i409[lbproc=128],m01s00i409[lbproc=128],m01s00i409[lbproc=128],m01s00i409[lbproc=128],,Pa
Variable atmos.prw.tavg-u-hxy-u.mon.glb (Amon.prw),46,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/46,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,prw_tavg-u-hxy-u,atmosphere_mass_content_of_water_vapor,,area: areacella,area: time: mean,Vertically integrated mass of water vapour through the atmospheric column,longitude latitude time,mon,Water Vapor Path,atmos,,,glb,kg m-2,CMIP6 CMOR variable,m01s30i461[lbproc=128],m01s30i461[lbproc=128],m01s30i461[lbproc=128],m01s30i461[lbproc=128],,kg m-2
Variable atmos.prsn.tavg-u-hxy-u.mon.glb (Amon.prsn),45,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/45,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,prsn_tavg-u-hxy-u,snowfall_flux,"""comment"" was ""At surface; includes precipitation of all forms of water in the solid phase"";",area: areacella,area: time: mean,at surface; includes precipitation of all forms of water in the solid phase,longitude latitude time,mon,Snowfall Flux,atmos,,,glb,kg m-2 s-1,CMIP6 CMOR variable,m01s05i215[lbproc=128],m01s05i215[lbproc=128],m01s05i215[lbproc=128],m01s05i215[lbproc=128],,kg m-2 s-1
Variable atmos.prc.tavg-u-hxy-u.mon.glb (Amon.prc),43,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/43,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,prc_tavg-u-hxy-u,convective_precipitation_flux,"""comment"" was ""Convective precipitation at surface; includes both liquid and solid phases."";",area: areacella,area: time: mean,at surface; includes both liquid and solid phases.,longitude latitude time,mon,Convective Precipitation,atmos,,,glb,kg m-2 s-1,CMIP6 CMOR variable,m01s05i205[lbproc=128] + m01s05i206[lbproc=128],m01s05i205[lbproc=128] + m01s05i206[lbproc=128],m01s05i205[lbproc=128] + m01s05i206[lbproc=128],m01s05i205[lbproc=128] + m01s05i206[lbproc=128],,kg m-2 s-1
Variable atmos.pr.tavg-u-hxy-u.mon.glb (Amon.pr),42,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/42,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,pr_tavg-u-hxy-u,precipitation_flux,"""comment"" was ""includes both liquid and solid phases"";",area: areacella,area: time: mean,at surface; includes both liquid and solid phases from all types of clouds (both large-scale and convective),longitude latitude time,mon,Precipitation,atmos,,,glb,kg m-2 s-1,CMIP6 CMOR variable,m01s05i216[lbproc=128],m01s05i216[lbproc=128],m01s05i216[lbproc=128],m01s05i216[lbproc=128],,kg m-2 s-1
Variable atmos.huss.tavg-h2m-hxy-u.mon.glb (Amon.huss),32,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/32,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,huss_tavg-h2m-hxy-u,specific_humidity,,area: areacella,area: time: mean,"Near-surface (usually, 2 meter) specific humidity.",longitude latitude time height2m,mon,Near-Surface Specific Humidity,atmos,,normally report this at 2 meters above the surface,glb,1,CMIP6 CMOR variable,m01s03i237[lbproc=128],m01s03i237[lbproc=128],m01s03i237[lbproc=128],m01s03i237[lbproc=128],,1
Variable atmos.hus.tavg-p19-hxy-u.mon.glb (Amon.hus),31,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/31,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,hus_tavg-p19-hxy-u,specific_humidity,,area: areacella,time: mean,Specific humidity is the mass fraction of water vapor in (moist) air.,longitude latitude plev19 time,mon,Specific Humidity,atmos,,,glb,1,CMIP6 CMOR variable,"m01s30i295[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i295[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i295[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i295[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",,1
Variable atmos.hurs.tavg-h2m-hxy-u.mon.glb (Amon.hurs),30,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/30,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,hurs_tavg-h2m-hxy-u,relative_humidity,"""comment"" was ""The relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C."";",area: areacella,area: time: mean,"This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.",longitude latitude time height2m,mon,Near-Surface Relative Humidity,atmos,,"express as a percentage. Normally, the relative humidity should be reported at the 2 meter height",glb,%,CMIP6 CMOR variable,m01s03i245[lbproc=128],m01s03i245[lbproc=128],m01s03i245[lbproc=128],m01s03i245[lbproc=128],,%
Variable atmos.hur.tavg-p19-hxy-air.mon.glb (Amon.hur),29,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/29,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,hur_tavg-p19-hxy-air,relative_humidity,"""comment"" was ""The relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C."";",area: areacella,area: time: mean where air,"This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.",longitude latitude plev19 time,mon,Relative Humidity,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",glb,%,CMIP6 CMOR variable,"m01s30i296[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i296[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i296[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i296[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",,%
Variable atmos.hfss.tavg-u-hxy-u.mon.glb (Amon.hfss),28,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/28,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,hfss_tavg-u-hxy-u,surface_upward_sensible_heat_flux,,area: areacella,area: time: mean,"The surface sensible heat flux, also called turbulent heat flux, is the exchange of heat between the surface and the air by motion of air.",longitude latitude time,mon,Surface Upward Sensible Heat Flux,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s03i217[lbproc=128],m01s03i217[lbproc=128],m01s03i217[lbproc=128],m01s03i217[lbproc=128],,W m-2
Variable atmos.hfls.tavg-u-hxy-u.mon.glb (Amon.hfls),27,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/27,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,hfls_tavg-u-hxy-u,surface_upward_latent_heat_flux,"""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. 'Upward' indicates a vector component which is positive when directed upward (negative downward). The surface latent heat flux is the exchange of heat between the surface and the air on account of evaporation (including sublimation). In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics."";",area: areacella,area: time: mean,includes both evaporation and sublimation,longitude latitude time,mon,Surface Upward Latent Heat Flux,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s03i234[lbproc=128],m01s03i234[lbproc=128],m01s03i234[lbproc=128],m01s03i234[lbproc=128],,W m-2
Variable atmos.evspsbl.tavg-u-hxy-u.mon.glb (Amon.evspsbl),22,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/22,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,evspsbl_tavg-u-hxy-u,water_evapotranspiration_flux,"""comment"" was ""Evaporation at surface (also known as evapotranspiration): flux of water into the atmosphere due to conversion of both liquid and solid phases to vapor (from underlying surface and vegetation)"";",area: areacella,area: time: mean,at surface; flux of water into the atmosphere due to conversion of both liquid and solid phases to vapor (from underlying surface and vegetation),longitude latitude time,mon,Evaporation Including Sublimation and Transpiration,atmos land,,,glb,kg m-2 s-1,CMIP6 CMOR variable,m01s03i223[lbproc=128],m01s03i223[lbproc=128],m01s03i223[lbproc=128],m01s03i223[lbproc=128],,kg m-2 s-1
Variable atmos.clwvi.tavg-u-hxy-u.mon.glb (Amon.clwvi),17,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/17,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,clwvi_tavg-u-hxy-u,atmosphere_mass_content_of_cloud_condensed_water,"""comment"" was ""Mass of condensed (liquid + ice) water in the column divided by the area of the column (not just the area of the cloudy portion of the column). Includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model."";",area: areacella,area: time: mean,mass of condensed (liquid + ice) water in the column divided by the area of the column (not just the area of the cloudy portion of the column). Includes precipitating hydrometeors ONLY if the precipitating hydrometeor affects the calculation of radiative transfer in model.,longitude latitude time,mon,Condensed Water Path,atmos,,,glb,kg m-2,CMIP6 CMOR variable,m01s02i391[lbproc=128] + m01s02i392[lbproc=128],m01s02i391[lbproc=128] + m01s02i392[lbproc=128],m01s02i391[lbproc=128] + m01s02i392[lbproc=128],m01s02i391[lbproc=128] + m01s02i392[lbproc=128],,kg m-2
Variable atmos.clw.tavg-al-hxy-u.mon.glb (Amon.clw),16,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/16,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,clw_tavg-al-hxy-u,mass_fraction_of_cloud_liquid_water_in_air,"""comment"" was ""Includes both large-scale and convective cloud. Calculate as the mass of cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cells. Precipitating hydrometeors are included ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model."";",area: areacella,area: time: mean,Includes both large-scale and convective cloud. Calculate as the mass of cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cells. Precipitating hydrometeors are included ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.,longitude latitude alevel time,mon,Mass Fraction of Cloud Liquid Water,atmos,,Report on model layers (not standard pressures).,glb,kg kg-1,CMIP6 CMOR variable,m01s02i308[lbproc=128],m01s02i308[lbproc=128],m01s02i308[lbproc=128],m01s02i308[lbproc=128],,kg kg-1
